country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
United Arab Emirates;ARE;22/01/2021;23390730;;;930040;961550;2365;;;97220;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;23/01/2021;24267930;;;877200;898380;2454;;;90830;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;24/01/2021;24877840;;;609910;864290;2515;;;87390;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;25/01/2021;25710860;;;833020;856520;260;;;86600;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;26/01/2021;26776750;;;1065890;874730;2707;;;88440;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;27/01/2021;27644450;;;867700;861850;2795;;;87140;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;28/01/2021;28686450;;;1042000;889390;290;;;89920;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;29/01/2021;30066010;;;1379560;953610;304;;;96420;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;30/01/2021;31141620;;;1075610;981960;3149;;;99280;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;31/01/2021;33341620;;;2200000;1209110;3371;;;122250;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;01/02/2021;34407770;;;1066150;1242420;3479;;;125620;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;02/02/2021;35645170;;;1237400;1266920;3604;;;128100;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;03/02/2021;36915910;;;1270740;1324490;3732;;;133920;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;04/02/2021;38493740;;;1577830;1401040;3892;;;141660;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;05/02/2021;40081600;;;1587860;1430800;4053;;;144670;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;06/02/2021;42013470;;;1931870;1553120;4248;;;157030;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;07/02/2021;43138680;;;1125210;1399580;4362;;;141510;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;08/02/2021;44136490;;;997810;1389820;4463;;;140520;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;09/02/2021;45271440;;;1134950;1375180;4577;;;139040;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;10/02/2021;46846580;;;1575140;1418670;4737;;;143440;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;11/02/2021;47922080;;;1075500;1346910;4845;;;136180;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;12/02/2021;49017950;;;1095870;1276620;4956;;;129080;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;13/02/2021;50052640;;;1034690;1148450;5061;;;116120;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;14/02/2021;50552310;;;499670;1059090;5111;;;107080;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;15/02/2021;50868350;;;316040;961690;5143;;;97230;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;16/02/2021;51987250;;;1118900;959400;5256;;;97000;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;17/02/2021;52844060;;;856810;856780;5343;;;86630;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;18/02/2021;53737300;;;893240;830750;5433;;;84000;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;19/02/2021;54668310;;;931010;807190;5527;;;81610;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;20/02/2021;55533910;;;865600;783040;5615;;;79170;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;21/02/2021;55543420;;;9510;713020;5616;;;72090;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;22/02/2021;55577930;;;34510;672800;5619;;;68030;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;23/02/2021;56682640;34804150;21878490;1104710;670770;5731;3519;2212;67820;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;24/02/2021;57614630;;;931990;681510;5825;;;68910;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;25/02/2021;58460360;;;845730;674720;5911;;;68220;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;26/02/2021;59332990;;;872630;666380;5999;;;67380;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;27/02/2021;60150890;;;817900;659570;6082;;;66690;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;28/02/2021;60204610;;;53720;665880;6087;;;67330;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;01/03/2021;60284170;;;79560;672320;6095;;;67980;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;02/03/2021;60949560;;;665390;609560;6162;;;61630;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;03/03/2021;61683300;;;733740;581240;6237;;;58770;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;04/03/2021;62040040;;;356740;511380;6273;;;51700;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;05/03/2021;62353160;;;313120;431450;6304;;;43620;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;06/03/2021;62658600;;;305440;358240;6335;;;36220;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;07/03/2021;62730090;;;71490;360780;6343;;;36480;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;08/03/2021;62877510;;;147420;370480;6357;;;37460;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;09/03/2021;63252110;;;374600;328940;6395;;;33260;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;10/03/2021;63678610;;;426500;285040;6438;;;28820;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;11/03/2021;64073500;;;394890;290490;6478;;;29370;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;12/03/2021;64628870;;;555370;325100;6535;;;32870;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;13/03/2021;65167230;;;538360;358380;6589;;;36240;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;14/03/2021;65409120;;;241890;382720;6613;;;38700;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;15/03/2021;65788810;;;379690;415900;6652;;;42050;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;16/03/2021;66686270;;;897460;490590;6743;;;49600;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;17/03/2021;68303690;;;1617420;660730;6906;;;66810;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;18/03/2021;69804660;;;1500970;818740;7058;;;82780;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;19/03/2021;71241460;;;1436800;944660;7203;;;95510;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;20/03/2021;71810560;;;569100;949050;7261;;;95960;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;21/03/2021;72987680;;;1177120;1082650;738;;;109460;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;22/03/2021;73747250;;;759570;1136920;7456;;;114950;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;23/03/2021;74778810;;;1031560;1156080;7561;;;116890;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;24/03/2021;76033280;;;1254470;1104230;7688;;;111650;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;25/03/2021;77303750;;;1270470;1071300;7816;;;108320;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;26/03/2021;77995170;;;691420;964820;7886;;;97550;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;27/03/2021;79596820;;;1601650;1112320;8048;;;112460;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;28/03/2021;80817510;;;1220690;1118550;8171;;;113090;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;29/03/2021;81338410;;;520900;1084450;8224;;;109650;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;30/03/2021;82207830;;;869420;1061290;8312;;;107310;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;31/03/2021;83084690;;;876860;1007340;8401;;;101850;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;01/04/2021;83913020;;;828330;944180;8484;;;95460;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;02/04/2021;84913820;;;1000800;988380;8585;;;99930;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;03/04/2021;85592910;;;679090;856580;8654;;;86610;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;04/04/2021;85789790;;;196880;710330;8674;;;71820;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;05/04/2021;85967220;;;177430;661260;8692;;;66860;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;06/04/2021;86595030;;;627810;626740;8755;;;63370;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;07/04/2021;87070730;;;475700;569430;8804;;;57570;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;08/04/2021;88895710;;;1824980;711810;8988;;;71970;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;09/04/2021;89235430;;;339720;617370;9022;;;62420;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;10/04/2021;89750140;;;514710;593890;9074;;;60050;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;11/04/2021;90054440;;;304300;609240;9105;;;61600;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;12/04/2021;90379230;;;324790;630290;9138;;;63730;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;13/04/2021;91567280;;;1188050;710320;9258;;;71820;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;14/04/2021;92954620;;;1387340;840560;9398;;;84990;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;15/04/2021;93873440;;;918820;711100;9491;;;71900;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;16/04/2021;94896840;;;1023400;808770;9595;;;81770;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;17/04/2021;96014630;;;1117790;894930;9708;;;90480;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;18/04/2021;96302000;;;287370;892510;9737;;;90240;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;19/04/2021;96752050;;;450050;910400;9782;;;92050;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;20/04/2021;;50818530;38365210;;901250;;5138;3879;91120;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;21/04/2021;99000020;;;;863630;1001;;;87320;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;22/04/2021;100012410;;;1012390;877000;10112;;;88670;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;23/04/2021;101942660;;;1930250;1006550;10307;;;101770;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;24/04/2021;;;;;862280;;;;87180;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;25/04/2021;102158460;;;;836640;10329;;;84590;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;26/04/2021;102540530;;;382070;826930;10368;;;83610;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;27/04/2021;103362140;;;821610;783730;10451;;;79240;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;28/04/2021;104662510;;;1300370;808930;10582;;;81790;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;29/04/2021;105475840;;;813330;780490;10664;;;78910;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;30/04/2021;;;;;549290;;;;55540;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;01/05/2021;106099500;;;;578420;10728;;;58480;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;02/05/2021;106346930;;;247430;598350;10753;;;60500;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;03/05/2021;106669240;;;322310;589820;10785;;;59640;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
